orientation_X,orientation_X,orientation_X,orientation_X,orientation_X,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_W,orientation_W,orientation_W,orientation_W,orientation_W,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,surface_label,surface_label,surface_label,surface_label,surface_label
-0.47317,-0.46843,-0.47078203125,-0.47075,1.8752084399606337e-06,0.86707,0.86965,0.8683778125,0.86839,5.577164370079617e-07,0.13219,0.13265,0.13240375,0.1324,1.5337007874017864e-08,-0.082614,-0.081764,-0.082163390625,-0.08217050000000001,5.920362573820219e-08,-0.0066757,0.0094727,8.892816406250002e-05,-0.00027269,1.062771562740715e-05,-0.0057742,0.010401,0.00219044818203125,0.00185075,1.0423187450441491e-05,-0.006561,0.0082195,-0.00043583664453125,-0.000596045,8.788558797831278e-06,-0.086248,0.37628,0.1668556046875,0.17391,0.005154585567590213,2.8259,3.1119,2.97104765625,2.9620499999999996,0.003754615112573807,-9.4922,-9.1802,-9.33968203125,-9.341000000000001,0.0045428183359990364,4,4,4.0,4.0,0.0
-0.57817,-0.55455,-0.5659471875,-0.565775,4.496749281496279e-05,-0.8187,-0.80215,-0.810806875,-0.8109599999999999,2.2118002755906293e-05,-0.12712,-0.12491,-0.1260965625,-0.12615500000000002,3.59183366141727e-07,-0.08162,-0.077765,-0.079537296875,-0.0795575,1.2897862261318169e-06,-0.021593,0.024202,0.00373246484375,0.0038564000000000003,0.0001152768621379086,0.037536,0.092344,0.05893696875,0.058786500000000005,9.829545721161417e-05,-0.23458,-0.15042,-0.180118984375,-0.175515,0.00038194223596825716,-0.62059,0.96439,0.1438884741171875,0.1308,0.08828084357311822,1.8406,3.1349,2.4561703125,2.4762500000000003,0.07393586336368115,-10.187,-8.9242,-9.5061640625,-9.498149999999999,0.0759544495644686,8,8,8.0,8.0,0.0
0.91928,0.92178,0.920357578125,0.9203300000000001,4.583397576279873e-07,0.35815,0.36375,0.36125390625,0.36114999999999997,2.316568873031673e-06,0.05801,0.060097,0.0588157578125,0.058691,3.1000541332431313e-07,0.13618,0.13903,0.137749140625,0.13798,4.510362635334137e-07,-0.27476,0.33341,0.011633469921875,0.0015519750000000001,0.01749161588515502,-0.14256,0.13672,-0.0032944717187499994,-0.00112579,0.0034944757244037474,-0.081457,0.19883,0.039255891328125,0.035301,0.0034625238011636115,-5.228,5.1968,0.18902854687499998,0.30245500000000003,3.991578221915951,-1.8279,9.2795,3.160652421875,3.2467,4.316501691861018,-16.995,-0.050737,-9.328414390625,-9.399750000000001,10.520820190575485,1,1,1.0,1.0,0.0
0.92447,0.94064,0.9329928125,0.9330350000000001,2.1955856594488672e-05,0.30493,0.35074,0.327512890625,0.32724,0.00017645622228715574,0.050335,0.058154,0.0538194375,0.0542705,5.674220074803121e-06,0.13683,0.14061,0.13841734375,0.13844,8.787046998031695e-07,-0.38612,0.34061,-0.000499347656250001,0.026313,0.02341117488804945,-0.1163,0.33666,0.09857768,0.094089,0.007869890748835637,-0.39432,-0.20677,-0.29007734375,-0.28917499999999996,0.0017479419582431118,-4.6746,5.8299,0.09419383984375002,-0.09228,5.6016700682541725,-1.2549,8.9349,2.7713083515625,2.6204,4.5757864602580565,-19.437,-1.9414,-9.38937578125,-9.2617,14.586277272873401,1,1,1.0,1.0,0.0
0.79233,0.80038,0.795361640625,0.79379,6.315758704478755e-06,-0.59081,-0.58079,-0.586933046875,-0.58897,1.0452255997784773e-05,-0.091442,-0.08048,-0.0839560859375,-0.083333,4.981229827202267e-06,0.12033,0.13166,0.1258296875,0.1264,6.00142352362223e-06,-1.5266,2.1111,0.008626403437500001,-0.029745,0.3887681892514621,-0.90875,0.47805,0.016117042734375003,0.034477499999999994,0.046140340307532376,-0.97763,0.85315,-0.06573112078125,-0.017812500000000002,0.11902760397948134,-24.874,36.797,0.19607286718750006,-0.35875,64.20063847862029,-28.132,36.426,2.771997370390625,2.49345,86.2056182392181,-46.419,49.84,-9.23561515625,-9.026250000000001,218.8970562839858,1,1,1.0,1.0,0.0
0.053604,0.10407,0.0759133046875,0.074292,0.00023741239750485986,0.98389,0.9877,0.986264921875,0.986445,1.542872434793476e-06,0.1438,0.14769,0.14583546875,0.146045,1.0426785187007694e-06,-0.0020089,0.0070572,0.0024407563046875,0.00231095,6.899507724416831e-06,-0.38642,0.35605,0.0031723903125,-0.0083485,0.028603627226463507,-0.32745,0.34923,-0.0923934859375,-0.0940295,0.011951430615664843,-0.054754,0.6201,0.28873245234375,0.29855,0.01522998951119543,-9.5987,11.955,0.0009758203124999795,0.200675,13.522857486019815,-6.9592,9.6629,2.917883125,2.87005,10.037334369695674,-21.116,0.18178,-9.369794609375,-9.2608,17.090038519281734,5,5,5.0,5.0,0.0
0.16727,0.17829,0.1738703125,0.174425,1.0953999901574958e-05,0.97287,0.97493,0.973721875,0.97363,3.8482480314939515e-07,0.14581,0.14639,0.14608140625,0.14607,2.263107775590977e-08,0.015718,0.017742,0.016851328125,0.016980500000000003,3.952286316437075e-07,-0.046818,0.037056,0.0026018436484375003,0.00339595,0.0003034435562093174,-0.0076383,0.061342,0.024742349687499998,0.023452,0.00018514766173947708,-0.11632,-0.01599,-0.0675876015625,-0.06810849999999999,0.0006506020086667695,-0.94684,0.91562,0.03615572578125,0.041743,0.14309062091860772,2.0715,3.5743,2.74178203125,2.7375,0.11750281928088085,-10.666,-8.1466,-9.42980234375,-9.47475,0.3152833584984009,6,6,6.0,6.0,0.0
-0.26176,-0.23709,-0.249719453125,-0.25019,5.046845245447816e-05,0.95279,0.95926,0.955998125,0.9558949999999999,3.47766732283439e-06,0.14571,0.14711,0.1464125,0.14641500000000002,1.6119055118107533e-07,-0.049498,-0.044599,-0.0470584375,-0.0472865,2.1817329409448943e-06,-0.036187,0.042626,0.00211543203125,0.0032797,0.0001640854579345612,0.030011,0.083177,0.0601479765625,0.0608735,0.00011870050800732026,-0.18516,-0.13104,-0.1572490625,-0.158395,0.0002471289691929139,-0.25286,1.3704,0.42800733671875,0.363835,0.15744710979853768,0.77734,3.0277,1.9806659375,2.00975,0.24408236567785435,-10.211,-8.7663,-9.67360234375,-9.6807,0.05027930715981823,4,4,4.0,4.0,0.0
-0.435,-0.29778,-0.36570171875,-0.36533,0.001611558080487212,0.88776,0.94258,0.91736828125,0.918525,0.0002574119954478322,0.13178,0.1415,0.13714390625,0.13729000000000002,7.819504306102314e-06,-0.072799,-0.053324,-0.0632035390625,-0.063237,3.342489335279308e-05,-0.080875,0.055587,-0.01753310746875,-0.014994,0.0007431757977046758,-0.33434,-0.20676,-0.2707615625,-0.27185499999999996,0.00058178562273622,0.82673,0.9453,0.8914521875,0.89431,0.0009466773810039413,-0.98439,1.563,0.4579610078125,0.509655,0.29143169482533066,2.1583,4.525,3.2627,3.26035,0.3043435773228346,-10.758,-7.4166,-9.24133828125,-9.2881,0.5407436474206445,8,8,8.0,8.0,0.0
0.62253,0.62741,0.624214765625,0.623895,1.9812613619589234e-06,-0.77376,-0.76979,-0.77240640625,-0.77271,1.2418279281496428e-06,-0.089759,-0.087455,-0.0885380625,-0.0883615,4.458959173228568e-07,0.076013,0.078474,0.07682065625,0.07675950000000001,2.533656604330838e-07,-0.1619,0.13026,-0.01057840296875,-0.00989965,0.004059807706931396,-0.075673,0.069809,0.00391882765625,0.0052087,0.0009108092191219976,-0.16437,0.1784,0.0050230234374999995,0.020617999999999997,0.007719924201024013,-1.6374,1.0579,-0.14036953515625,-0.124345,0.2855988104696653,-0.71019,5.5966,2.34402023671875,2.1945,2.116792484620577,-12.354,-7.0495,-9.46163828125,-9.36625,1.0211223332474162,4,4,4.0,4.0,0.0
-0.11363,0.0044989,-0.056454804765625,-0.057565500000000006,0.0011873133299292722,0.98218,0.98868,0.986486953125,0.987045,3.972684344241235e-06,0.14814,0.15033,0.14925828125,0.14918,3.3630883366137966e-07,-0.02172,-0.0034343,-0.01293790546875,-0.013187,2.815938449563917e-05,-0.044426,0.074987,0.010071602734375,0.0063732500000000004,0.0006008316544569445,0.17507,0.28689,0.233071015625,0.23396499999999998,0.0005700825572280989,-0.8125,-0.67523,-0.7335478125,-0.73455,0.0017317633983267749,-1.1948,1.7132,0.011983609375000003,-0.0669725,0.4063780864903975,1.8442,4.2327,3.0168109375,2.99475,0.35399000491879906,-10.482,-7.9974,-9.32304609375,-9.3194,0.25601941762241626,8,8,8.0,8.0,0.0
-0.74184,-0.71889,-0.73011078125,-0.7300500000000001,4.6392413558071034e-05,-0.67818,-0.65275,-0.665865859375,-0.666005,5.6802744137547835e-05,-0.11039,-0.10756,-0.109044609375,-0.10914,6.410439406988145e-07,-0.10963,-0.10557,-0.10754046875,-0.107435,1.4413415108267983e-06,-0.10996,0.10731,-0.008671420078125,-0.009609,0.0017607417439639474,-0.12684,-0.010611,-0.06387271875,-0.061307,0.0006130342951013775,0.17477,0.27786,0.221124609375,0.21643,0.0007863253573265253,-1.0912,1.8098,0.31481352734375,0.29708,0.3691115853717206,1.1155,4.3063,2.97528515625,2.97995,0.31854125072280987,-12.26,-6.8741,-9.31909765625,-9.21575,1.0476181602306844,8,8,8.0,8.0,0.0
-0.49665,-0.4915,-0.49506046875,-0.495685,2.525404502952935e-06,0.85408,0.85718,0.855031796875,0.85471,8.979581631395082e-07,0.12959,0.13007,0.12987218749999999,0.129905,1.50298228346463e-08,-0.084068,-0.082792,-0.0834618984375,-0.083368,1.0730598172981337e-07,-0.088727,0.096926,-0.0053031765625,-0.007441649999999999,0.0011738404771371284,-0.043064,0.062749,0.01491218171875,0.0143075,0.0005310138279992239,-0.11508,0.038961,-0.036187150859375,-0.0336415,0.00146094129512407,-1.2478,1.6804,0.134125528125,0.09670300000000001,0.44992576822442637,1.4411,4.7055,3.1394734375,3.1712,0.3257826359817912,-11.458,-6.9712,-9.28444375,-9.30015,0.7546058835826774,4,4,4.0,4.0,0.0
0.70545,0.70742,0.706094296875,0.70596,2.0005461983280022e-07,-0.69362,-0.69145,-0.6928534375,-0.69303,2.4453927165352043e-07,-0.098855,-0.097761,-0.098244,-0.0982085,6.434977952756375e-08,0.1075,0.10916,0.10831734375,0.10824,1.533802903543295e-07,-0.13782,0.18265,0.00356137265625,0.004217,0.0038699746611873566,-0.098662,0.074945,-0.00422989875,-0.0053592,0.0009718631634799794,-0.037098,0.056806,0.004238188671875,0.0029713,0.00035769742592970603,-1.4112,1.5452,0.12054609375,0.0630575,0.33529648286300273,1.2949,4.2991,2.8792640625,2.9109,0.4229203314542325,-13.286,-4.905,-9.40594140625,-9.4844,2.2928187788232046,8,8,8.0,8.0,0.0
-0.43678,-0.37792,-0.4074715625,-0.407615,0.00029858133297244185,-0.91399,-0.8873,-0.900988828125,-0.901095,6.131031121432168e-05,-0.13908,-0.13594,-0.137421171875,-0.1376,8.736608206201513e-07,-0.058705,-0.049794,-0.054183375,-0.054238999999999996,6.648605543307041e-06,-0.063385,0.048766,-0.007910157374999999,-0.0094406,0.0004689710104744902,-0.16028,-0.075881,-0.11594852343749999,-0.11641,0.0003369933529600764,0.34523,0.42305,0.39374890625,0.39431499999999997,0.00017658257359744108,-0.85837,1.9555,0.437252121875,0.414155,0.35971800787800945,1.6678,4.1135,3.00082890625,3.092,0.3258519990791094,-10.708,-7.7308,-9.32513203125,-9.277450000000002,0.29210059117064435,8,8,8.0,8.0,0.0
-0.16812,-0.16219,-0.164991328125,-0.16496,2.5841423166831725e-06,0.97367,0.9748,0.974229765625,0.974215,9.814876353336695e-08,0.14938,0.15145,0.150356875,0.15034999999999998,2.937476377952689e-07,-0.033118,-0.031309,-0.032305546875,-0.0323555,2.0155080093503686e-07,-0.39995,0.4297,-0.00581393515625,-0.0006176549999999999,0.02670932990287987,-0.28575,0.24289,-0.0016639894531249998,-0.00373275,0.006780536649721245,-0.1967,0.23591,0.0295308953125,0.0279225,0.013489797798570841,-10.985,8.6593,0.11158836328125,0.616,9.283091446773138,-3.2218,9.8646,3.110344796875,3.0287,7.568039955336791,-23.868,1.2527,-9.41482265625,-9.50055,18.03579060279918,3,3,3.0,3.0,0.0
0.63562,0.64471,0.63957890625,0.6390899999999999,6.915356274605938e-06,-0.76318,-0.75446,-0.759725078125,-0.7600549999999999,5.544395269438968e-06,-0.086964,-0.080722,-0.083716171875,-0.08379500000000001,2.432457970226385e-06,0.079828,0.087005,0.0820397578125,0.081794,2.8708997912770802e-06,-0.3066,0.29041,0.033691115625,0.0716105,0.02223239268788449,-0.097647,0.041361,-0.0249427846875,-0.0235155,0.0006906967255773825,-0.039074,0.19155,0.070543213828125,0.073517,0.004143562710610476,-2.3007,3.7032,0.1199476671875,0.0455145,1.0913736767858908,-7.0469,8.2786,1.1965066796875,1.03415,12.246153774945718,-13.793,-5.6975,-9.7521859375,-9.73755,2.5994544901943906,4,4,4.0,4.0,0.0
-0.16225,-0.16008,-0.161358203125,-0.161485,3.4088572219491025e-07,0.97505,0.97553,0.975252265625,0.97523,1.1707424950791345e-08,0.14686,0.15015,0.147909609375,0.14778,4.976400036909597e-07,-0.031979,-0.030284,-0.03110175,-0.031027,1.3044415748031388e-07,-0.3061,0.51651,0.009876859328125,0.012664499999999999,0.017691299269149426,-0.16484,0.30871,0.01190489453125,0.00995855,0.006613982922125403,-0.14975,0.13236,-0.01361048953125,-0.014651,0.0028765753618744667,-6.0442,5.1361,0.17470745390624998,0.24455,4.299608025455424,-3.1994,8.3606,2.7501127734375,3.036,5.375984609068257,-20.063,2.1195,-9.34870390625,-9.194749999999999,11.789136513449186,3,3,3.0,3.0,0.0
0.54436,0.54838,0.546321796875,0.546375,1.3476589505412303e-06,0.82255,0.82522,0.823925078125,0.8239,5.988362143208804e-07,0.1293,0.12963,0.12943125,0.12938,9.73858267716442e-09,0.076685,0.077301,0.076976359375,0.076987,3.8846090305123044e-08,-0.006777,0.012048,-5.185749218749999e-05,-5.66245e-05,1.0911351308425528e-05,-0.0031322,0.010726,0.00262003909375,0.0026092,9.385724730724005e-06,-0.0074431,0.007464,-0.00029923475000000004,-0.00021159500000000002,7.092268996741215e-06,0.029461,0.21791,0.14011021875,0.148925,0.002004505059904529,2.773,3.039,2.90463671875,2.9114500000000003,0.0026187506883612022,-9.4232,-9.3036,-9.36596953125,-9.3649,0.0005373076470226345,8,8,8.0,8.0,0.0
-0.47617,-0.46882,-0.47236828125,-0.472165,4.714604896654194e-06,0.86572,0.86955,0.8677365625,0.86789,1.2845282480314657e-06,0.13107,0.13206,0.131501796875,0.13143,7.936131274607481e-08,-0.081613,-0.080967,-0.0812570546875,-0.081261,3.4100839505413846e-08,-0.055045,0.063586,0.006513967421875,0.00769495,0.000681690014527756,-0.023352,0.039132,0.013077179921875,0.013562,0.00019148633862565442,-0.085701,-0.026752,-0.054784078124999996,-0.054865,0.00013295490539542328,-0.66132,0.71903,0.09511263828125,0.145165,0.09106140445202163,1.5889,4.2796,2.7727515625,2.7423,0.31718361338336587,-11.003,-7.9228,-9.4004421875,-9.4067,0.4158589424581691,4,4,4.0,4.0,0.0
-0.86873,-0.86519,-0.86707984375,-0.8670450000000001,1.081959030511758e-06,0.473,0.4786,0.4758059375,0.475645,2.7485880905511847e-06,0.0697,0.071614,0.0706951875,0.070883,3.457977283464608e-07,-0.13205,-0.12799,-0.12953,-0.12926,8.85551181102359e-07,-0.16611,0.18145,0.021435243515625,0.019707500000000003,0.006314423247513452,-0.065416,0.099827,0.0120296915625,0.012333,0.0012125631610972762,-0.13891,0.044237,-0.045579830859375,-0.0424175,0.0022128406218322066,-2.6301,1.9419,0.015671067187499985,-0.032401,0.8131077215736993,-1.5454,7.2774,2.75691665625,3.011,4.428108411980935,-12.756,-5.2082,-9.3504796875,-9.4883,2.0286312156471467,0,0,0.0,0.0,0.0
-0.31627,-0.31269,-0.31448765625,-0.31446,9.972732037401862e-07,0.93719,0.93922,0.9381734375,0.93824,3.2603061023594506e-07,0.13239,0.13817,0.13528453125,0.13516,2.324034424212592e-06,-0.052463,-0.049747,-0.0512066875,-0.051137,3.7995868897638e-07,-0.39409,0.58826,0.02905850203125,0.018732,0.03562490229225721,-0.16402,0.251,-0.0027647515625,-0.01228,0.00657542059397606,-0.12303,0.12055,0.01581401515625,0.0187695,0.0019208339070427025,-3.8235,4.7515,0.18360933593749998,0.247055,2.2372153469180365,-1.7565,8.5969,3.0400507734375,2.87215,5.088966323461324,-21.285,4.4178,-9.3047375,-9.39495,23.622805112440954,0,0,0.0,0.0,0.0
-0.24391,-0.2363,-0.241435078125,-0.24217,4.255511804872068e-06,0.95765,0.95973,0.958381875,0.95822,3.487665354332239e-07,0.14389,0.14772,0.145851171875,0.14577,8.821332615649459e-07,-0.044608,-0.042399,-0.0439663046875,-0.044147,3.0660002454479384e-07,-0.32661,0.41505,0.00206199921875,-0.006899199999999999,0.02187013111811078,-0.18143,0.23495,0.016640021796874998,0.0194685,0.006453033501909913,-0.21936,0.21663,-0.03732159609375,-0.0502465,0.009927092733563209,-4.6193,8.7195,0.3947435390625,0.14479999999999998,6.046333190830563,-5.8563,9.7022,2.79999028125,2.5814000000000004,9.107538869657878,-21.305,-0.36648,-9.36817703125,-9.30225,11.640279666576948,3,3,3.0,3.0,0.0
-0.16607,-0.15667,-0.161679453125,-0.16186,7.78072174581681e-06,0.97484,0.97651,0.97548890625,0.97559,2.2328698326772805e-07,0.14434,0.14765,0.146359453125,0.14641500000000002,7.280650529035291e-07,-0.030349,-0.02815,-0.0291792421875,-0.029159,2.413440117495099e-07,-0.29842,0.42674,-0.003606959843749999,-0.01052015,0.01775577674613998,-0.11667,0.25945,0.022868868359375,0.021582499999999998,0.0035313432431394827,-0.18795,0.12075,-0.05852980234375,-0.0602375,0.00216037800808149,-5.6802,5.0234,0.04715081015625001,0.0245925,2.070006826027766,-5.8267,9.4714,2.53174865625,2.96555,8.226112648787344,-25.518,1.5173,-9.4277890625,-9.094899999999999,9.156680795784943,3,3,3.0,3.0,0.0
0.65895,0.73291,0.697481875,0.6983950000000001,0.00047455887992124506,0.66329,0.73666,0.699683828125,0.699465,0.00046799301121432384,0.10889,0.11959,0.114293125,0.114255,9.490856299212458e-06,0.093898,0.105,0.0997203984375,0.099672,1.0469242588029155e-05,-0.045134,0.069407,0.00850273921875,0.0088379,0.0004723582586445993,0.15405,0.22986,0.200835234375,0.202895,0.0002750080692359754,-0.71777,-0.54477,-0.64034609375,-0.64096,0.0016262285814714582,-1.5993,1.7327,0.1005448578125,0.08191699999999999,0.4448270120574304,1.7392,4.1692,3.02975546875,3.0595499999999998,0.3116853569777317,-10.602,-8.3751,-9.345803125,-9.31945,0.21789346266732282,0,0,0.0,0.0,0.0
0.48906,0.49959,0.4936115625,0.493155,9.235739271654232e-06,0.85321,0.85928,0.85666109375,0.8569249999999999,3.0546523375979718e-06,0.13257,0.13353,0.1331215625,0.13311499999999998,7.659753937009071e-08,0.06833,0.069768,0.0688905546875,0.068917,1.724305954109081e-07,-0.089486,0.083959,-0.0005189351562500003,-8.419999999999999e-05,0.001068304664755841,-0.069943,0.047742,-0.01609124546875,-0.0173245,0.0005589553779101132,0.00031143,0.1246,0.064405941640625,0.060342,0.0006983501592351097,-2.3195,1.6292,0.175048651484375,0.184615,0.430389010062563,1.3954,4.2046,2.7542875,2.66845,0.33532455826771645,-11.814,-6.6524,-9.40834609375,-9.4847,0.9128151155751723,8,8,8.0,8.0,0.0
-0.1261,-0.12414,-0.125275859375,-0.12531,1.6223705093504615e-07,0.9805,0.98092,0.980754296875,0.98077,1.2305013533461849e-08,0.14652,0.14876,0.1474903125,0.147395,3.405699803149682e-07,-0.026418,-0.025411,-0.0259561328125,-0.0259825,5.9086620017223816e-08,-0.3442,0.23042,-0.000249910468749999,0.00413805,0.014049329782185968,-0.12113,0.17967,0.004572317109375001,0.00724715,0.0022864094331397087,-0.13593,0.10843,0.002998226875,0.00314115,0.0030563688434305618,-3.3176,5.1251,0.1885082203125,0.17905500000000002,2.314255895018263,-0.26069,7.5504,2.97542096875,2.77965,3.314928949088565,-18.193,-1.9497,-9.3340765625,-9.50015,6.646167012674703,3,3,3.0,3.0,0.0
-0.81616,-0.80285,-0.8089396875,-0.8086800000000001,1.5501103838583974e-05,0.55844,0.57736,0.5687625,0.56933,3.112031496063114e-05,0.079414,0.083214,0.0813649140625,0.0809835,1.2369989453125042e-06,-0.12536,-0.12323,-0.12432515625,-0.12416,3.70776353346425e-07,-0.097878,0.11107,0.0036142571875,0.00015645999999999998,0.0022671280914078403,-0.022602,0.11078,0.050993302890625,0.052998,0.0009205609796406284,-0.24572,-0.039476,-0.1417415078125,-0.141735,0.0029932554229763152,-2.4769,2.2744,-0.0182913984375,0.136345,0.6965469014943834,0.16594,4.6695,2.970697890625,3.0443499999999997,0.7348531910671692,-12.222,-6.5275,-9.31337109375,-9.27635,1.3772102308901333,4,4,4.0,4.0,0.0
0.78981,0.79326,0.791282890625,0.7910699999999999,1.3069435469982382e-06,-0.59471,-0.58997,-0.59253609375,-0.592795,2.567395644685382e-06,-0.084404,-0.083227,-0.0836434921875,-0.08364150000000001,5.094157474163725e-08,0.12439,0.12637,0.125587265625,0.1257,3.082215981791338e-07,-0.16598,0.18645,-0.0006774007031249996,-0.00375435,0.0051051410985680605,-0.088811,0.13653,0.01520330703125,0.0161925,0.002309691894596879,-0.10327,0.12566,-0.027454339843749998,-0.034558000000000005,0.0021720579447926823,-3.0163,3.6249,0.15624790625,0.273735,2.088353007700763,-0.42274,5.6669,2.664577703125,2.6455,1.7330750562519743,-15.31,-3.0831,-9.4397765625,-9.378499999999999,5.145234703698327,1,1,1.0,1.0,0.0
-0.71177,-0.70418,-0.708205859375,-0.7084,5.387652798966165e-06,-0.69409,-0.68634,-0.689944140625,-0.689765,5.635418153296862e-06,-0.10935,-0.10811,-0.108813046875,-0.108685,1.325426119586655e-07,-0.10334,-0.10213,-0.102810078125,-0.102785,1.004621985728378e-07,-0.0827,0.082752,0.0002527657187500001,-0.001204025,0.0012810165628285132,-0.019807,0.062309,0.022312036625,0.0229525,0.00029722894734003896,-0.093505,-0.038469,-0.0661629921875,-0.0689575,0.00017907672594482006,-1.6991,1.1276,0.015598379140625,0.0302225,0.2765696783670594,0.99608,4.3456,2.8051443750000002,2.78615,0.5694722488059051,-11.758,-7.2566,-9.4363828125,-9.490549999999999,1.1420924486786421,8,8,8.0,8.0,0.0
0.97333,0.98084,0.97726421875,0.977375,4.989552140748117e-06,0.12346,0.17341,0.148533984375,0.148225,0.00022352197848794276,0.024226,0.031263,0.027750453125,0.027804000000000002,4.685082123769681e-06,0.14649,0.14883,0.14795421875,0.148315,5.528639517716319e-07,-0.13299,0.19112,0.0055423165625,-0.00049919,0.0037588404099183886,0.020787,0.16887,0.095687984375,0.094129,0.0007405380049761318,-0.36047,-0.24477,-0.3060728125,-0.303515,0.0007260945337598436,-2.7081,1.6182,-0.74339905546875,-0.80596,0.7251014255880047,-0.81632,4.593,1.91637265625,1.9581,0.8100941775503683,-13.739,-5.1623,-9.701125,-9.6877,2.132760364094488,1,1,1.0,1.0,0.0
-0.59379,-0.56708,-0.579848671875,-0.57944,6.243706200172577e-05,-0.81011,-0.79074,-0.800914375,-0.80149,3.2027465748031e-05,-0.12551,-0.12091,-0.123293046875,-0.123235,1.8466559977854363e-06,-0.08608,-0.081694,-0.0837408671875,-0.0836035,1.3403659271038474e-06,-0.3328,0.26263,0.0033123338281249998,0.018279499999999997,0.014687023224976774,-0.18919,0.37074,0.067295021875,0.060123499999999996,0.010067338977937941,-0.42414,0.0017449,-0.20149315703125,-0.19458999999999999,0.009515710058529562,-7.455,6.589,-0.054651701562499995,-0.0092559,7.540350584172669,-3.8867,12.231,3.35139958671875,3.3400499999999997,9.834255588243021,-15.944,-1.1633,-9.13120078125,-9.29655,10.303919056141117,1,1,1.0,1.0,0.0
0.46548,0.49476,0.47997609375,0.47999,7.42088334399593e-05,0.85544,0.87176,0.863778203125,0.863865,2.3117444777314933e-05,0.13547,0.13765,0.136671796875,0.136615,4.358542261318265e-07,0.066458,0.071218,0.06879329687499999,0.06863549999999999,2.3020541946357753e-06,-0.081502,0.091058,0.0040805084609375,2.60765e-05,0.0014323750165133456,0.0248,0.10992,0.0716461328125,0.070456,0.0003148857327302534,-0.27751,-0.15589,-0.216711484375,-0.21685,0.0010429786284879424,-1.5082,1.3684,-0.02356239921875,-0.0189082,0.38316299625082245,1.4088,4.4087,3.0421171875,3.0966,0.49267799812746105,-11.271,-7.1545,-9.33673203125,-9.284600000000001,0.798622804241511,8,8,8.0,8.0,0.0
0.64001,0.65169,0.64633828125,0.6464799999999999,1.199341906988187e-05,-0.75966,-0.74977,-0.7544371875,-0.7542549999999999,8.542094389763623e-06,-0.082015,-0.079306,-0.080367203125,-0.0805195,4.906336906988227e-07,0.080756,0.082313,0.0811898046875,0.08105799999999999,1.2838293005658704e-07,-0.12556,0.08976,-0.006905136796875,-0.00842215,0.0017738791552979751,-0.065412,0.015035,-0.023443843359375,-0.023328500000000002,0.0002951950389918508,0.028574,0.15472,0.0956456484375,0.098205,0.0008461882455840916,-1.1905,1.8033,0.323581680859375,0.34277,0.37193391403923914,-0.041107,3.9872,1.9544300234375,1.80655,1.0312050191462119,-10.843,-8.0727,-9.5765515625,-9.6092,0.3650917154306105,4,4,4.0,4.0,0.0
0.9764,0.97734,0.97671765625,0.97671,4.3027534448775714e-08,0.14911,0.15351,0.152076796875,0.152365,1.3989857221949573e-06,0.031814,0.032996,0.032303875,0.0323,5.538187401574937e-08,0.14645,0.14946,0.14781734375,0.14776,4.1539603838581626e-07,-0.56836,0.3764,-0.00234455109375,-0.009424450000000001,0.027482563752282935,-0.19608,0.23586,0.007628432421875,0.009517399999999999,0.0061117280048325826,-0.16038,0.10374,-0.019962277421875,-0.01681,0.0033970431463209772,-7.1758,6.9453,0.112512046875,0.0060275,6.006458300244864,-4.7499,8.8384,2.771633859375,2.4913,6.1356297334353505,-23.246,5.7942,-9.41854390625,-9.0168,21.44346312407596,5,5,5.0,5.0,0.0
-0.98249,-0.98178,-0.98206765625,-0.98203,3.6227534448844515e-08,0.11187,0.11686,0.11475828125,0.11504,2.1425576525590635e-06,0.0084101,0.011069,0.0098810875,0.0100115,5.242581190551177e-07,-0.15021,-0.14826,-0.14924359375,-0.1493,2.3632871555119043e-07,-0.44045,0.27977,-0.006752399999999998,-0.010229,0.02070925268732236,-0.17953,0.2407,0.0211421884375,0.022978,0.00670331500195517,-0.25476,0.14311,-0.02716765859375,-0.0164845,0.0076448553581662205,-5.1716,6.947,0.12407402343749999,-0.23914000000000002,8.241442340158326,-2.3948,8.1666,2.8357299140625,2.8181,4.568643775385988,-17.844,-0.1669,-9.352325859375,-9.4627,14.280443092581926,3,3,3.0,3.0,0.0
